,outside_temp,boiler_flow_temp
2023-01-01 02:09:00,15.635503635977722,61.60352424528548
2023-01-01 02:10:00,15.637072132255305,61.52026331911484
2023-01-01 02:11:00,15.703275699928954,61.57409852957679
2023-01-01 02:12:00,15.678120510742175,61.43788002224252
2023-01-01 02:13:00,15.700032005013306,61.69264091042961
2023-01-01 02:14:00,15.658976829701594,61.49490536059347
2023-01-01 02:15:00,15.65026165027355,61.40731198714051
2023-01-01 02:16:00,15.670978072868449,61.6194330233641
2023-01-01 02:17:00,15.616670629266906,61.35396635893156
2023-01-01 02:18:00,15.682028070657687,61.3590265154063
2023-01-01 02:19:00,15.67151018467841,61.41816047276561
2023-01-01 02:20:00,15.677363955902955,61.226703556548614
2023-01-01 02:21:00,15.621817225726142,61.32514085039323
2023-01-01 02:22:00,15.709810432684653,61.27445504238978
2023-01-01 02:23:00,15.671249649767724,61.20583748818796
2023-01-01 02:24:00,15.650171390653357,61.36773398184592
2023-01-01 02:25:00,15.629360560369603,61.18352522222242
2023-01-01 02:26:00,15.673795073060054,61.189076080083204
2023-01-01 02:27:00,15.674393667841523,61.15217521437328
2023-01-01 02:28:00,15.654645750640539,61.093656149273755
2023-01-01 02:29:00,15.667688822886632,61.03069158983802
2023-01-01 02:30:00,15.678538897875521,61.15348151219649
2023-01-01 02:31:00,15.707290231594312,60.9907052942845
2023-01-01 02:32:00,15.693940664864511,60.83321680423405
2023-01-01 02:33:00,15.685781482321033,61.072990009518946
2023-01-01 02:34:00,15.668375187821901,61.06811479602857
2023-01-01 02:35:00,15.588544512203507,60.960456420532985
2023-01-01 02:36:00,15.650967166132249,60.808157755054765
2023-01-01 02:37:00,15.723871850831122,60.87449030161684
2023-01-01 02:38:00,15.623645503491444,60.85680248358523
2023-01-01 02:39:00,15.66932916636774,60.846174139130916
2023-01-01 02:40:00,15.675776501898275,60.7932530893959
2023-01-01 02:41:00,15.684663513025248,60.79521746391728
2023-01-01 02:42:00,15.748637687645973,60.74646782038411
2023-01-01 02:43:00,15.669421731290498,60.84793735919763
2023-01-01 02:44:00,15.648732234984957,60.750384690459605
2023-01-01 02:45:00,15.594520185015233,60.668868194178145
2023-01-01 02:46:00,15.636272818167415,60.710991312199276
2023-01-01 02:47:00,15.67616068045401,60.68930644808453
2023-01-01 02:48:00,15.650747785130852,60.64361103428521
2023-01-01 02:49:00,15.604962576590523,60.668898560145216
2023-01-01 02:50:00,15.649949482478824,60.681692948948125
2023-01-01 02:51:00,15.582707191731245,60.48170252415958
2023-01-01 02:52:00,15.740751892397407,60.49276763703323
2023-01-01 02:53:00,15.723078401991563,60.600222996172754
2023-01-01 02:54:00,15.690994182206454,60.3701998238794
2023-01-01 02:55:00,15.662254276114455,60.465667676223724
2023-01-01 02:56:00,15.67302874001731,60.351567798769686
2023-01-01 02:57:00,15.660092311532418,60.425373055166084
2023-01-01 02:58:00,15.65698315330726,60.39592921564168
2023-01-01 02:59:00,15.670870576355135,60.4491742509341
2023-01-01 03:00:00,16.461182904914562,60.435515610386425
2023-01-01 03:01:00,16.528544241844273,60.311127680041686
2023-01-01 03:02:00,16.44770483535697,60.51553045753377
2023-01-01 03:03:00,16.40505076095347,60.186968504009
2023-01-01 03:04:00,16.41508635674912,60.40303084864231
2023-01-01 03:05:00,16.468977069119557,60.224617495539654
2023-01-01 03:06:00,16.482594450523216,60.232923931936874
2023-01-01 03:07:00,16.393023728095308,60.281128944070595
2023-01-01 03:08:00,16.452210805586848,60.25279541082072
2023-01-01 03:09:00,16.468880354127105,60.09073939148038
2023-01-01 03:10:00,16.508238671820294,60.053892041698674
2023-01-01 03:11:00,16.555124010030383,59.99257074001377
2023-01-01 03:12:00,16.601176558049143,60.17307346646843
2023-01-01 03:13:00,16.475181293127093,60.086153268023345
2023-01-01 03:14:00,16.45698322000482,60.165500768285085
2023-01-01 03:15:00,16.52016749189268,60.05514906924765
2023-01-01 03:16:00,16.41490975442376,59.96344487451889
2023-01-01 03:17:00,16.45522225431243,60.04728010834571
2023-01-01 03:18:00,16.377867336925984,59.846497439941174
2023-01-01 03:19:00,16.465410488488615,59.95157608795267
2023-01-01 03:20:00,16.486125761996473,59.847261916141065
2023-01-01 03:21:00,16.4571690533989,59.686760136198096
2023-01-01 03:22:00,16.403523362153006,59.83263911505748
2023-01-01 03:23:00,16.536440635270086,59.82314689499833
2023-01-01 03:24:00,16.43365467884236,59.86703653486766
2023-01-01 03:25:00,16.46889017902141,59.72526714553857
2023-01-01 03:26:00,16.505525655764334,59.77421097909374
2023-01-01 03:27:00,16.473321915971763,59.78978784322186
2023-01-01 03:28:00,16.500013509585685,59.721489734937016
2023-01-01 03:29:00,16.48398143068134,59.741517341142924
2023-01-01 03:30:00,16.444951555267853,59.58297560882311
2023-01-01 03:31:00,16.40168266322478,59.56257677707837
2023-01-01 03:32:00,16.401216673944933,59.687234937612224
2023-01-01 03:33:00,16.455376933358192,59.63718419422141
2023-01-01 03:34:00,16.44613730730146,59.541569022124925
2023-01-01 03:35:00,16.499029056271926,59.58993242087666
2023-01-01 03:36:00,16.385184067510416,59.6395031783752
2023-01-01 03:37:00,16.412629060302553,59.470410607802755
2023-01-01 03:38:00,16.532651921671143,59.543343167894754
2023-01-01 03:39:00,16.500111898578087,59.397154927830066
2023-01-01 03:40:00,16.503382444371002,59.40175564086615
2023-01-01 03:41:00,16.521743873589802,59.337372757838004
2023-01-01 03:42:00,16.454925192276807,59.301228761745655
2023-01-01 03:43:00,16.47064325796894,59.35134614714645
2023-01-01 03:44:00,16.351938827832345,59.339811772509705
2023-01-01 03:45:00,16.408508984302994,59.342619725188435
2023-01-01 03:46:00,16.462855585770935,59.25384557322122
2023-01-01 03:47:00,16.446709184541266,59.25934937200057
2023-01-01 03:48:00,16.49070589370424,59.26779677587576
2023-01-01 03:49:00,16.526294187847885,59.38935284518889
2023-01-01 03:50:00,16.399950344224102,59.350002355389705
2023-01-01 03:51:00,16.468459136042082,59.11681801643737
2023-01-01 03:52:00,16.44649649163641,59.00727999011438
2023-01-01 03:53:00,16.458279093130297,59.048332549350874
2023-01-01 03:54:00,16.44940743486318,59.108808837084894
2023-01-01 03:55:00,16.476384367163252,59.08529849487457
2023-01-01 03:56:00,16.43983894627911,59.046955415721904
2023-01-01 03:57:00,16.453675670948197,58.90073541412028
2023-01-01 03:58:00,16.47640592491673,59.11630157782844
2023-01-01 03:59:00,16.512845410893743,58.958239533531376
2023-01-01 04:00:00,17.411636945095744,58.93566398178388
2023-01-01 04:01:00,17.443186299334545,58.91770153443972
2023-01-01 04:02:00,17.478991777845813,58.87312527794743
2023-01-01 04:03:00,17.519456773667784,58.87698712151927
2023-01-01 04:04:00,17.431589814471195,58.85880871996744
2023-01-01 04:05:00,17.571626508794157,58.71047100040689
2023-01-01 04:06:00,17.524477668661575,58.886895945317484
2023-01-01 04:07:00,17.564978904706866,58.91496689259461
2023-01-01 04:08:00,17.489043339373765,58.704787825904276
2023-01-01 04:09:00,17.51391852861065,58.631851163908145
2023-01-01 04:10:00,17.529214782907676,58.81747279188158
2023-01-01 04:11:00,17.436164464451803,58.68935926908008
2023-01-01 04:12:00,17.59834628108433,58.61564974287967
2023-01-01 04:13:00,17.483292918665427,58.606826759497096
2023-01-01 04:14:00,17.503239484886596,58.536219258419095
2023-01-01 04:15:00,17.519832907025005,58.4688089994248
2023-01-01 04:16:00,17.598357043331514,58.682951424621926
2023-01-01 04:17:00,17.413127736710795,58.56040400806475
2023-01-01 04:18:00,17.549411509313032,58.534634324718475
2023-01-01 04:19:00,17.50512180417839,58.37929357050894
2023-01-01 04:20:00,17.39965933162323,58.226820626057304
2023-01-01 04:21:00,17.442095843826745,58.44359913752752
2023-01-01 04:22:00,17.509395044967274,58.58982250987176
2023-01-01 04:23:00,17.484845930206514,58.50219781645777
2023-01-01 04:24:00,17.469855055671548,58.36568085348907
2023-01-01 04:25:00,17.496469453137053,58.28218987123335
2023-01-01 04:26:00,17.522482349951996,58.28816782694332
2023-01-01 04:27:00,17.504659773431225,58.157330946737325
2023-01-01 04:28:00,17.452312169210124,58.268860321617474
2023-01-01 04:29:00,17.48357090564636,58.247810428375466
2023-01-01 04:30:00,17.503161805981648,58.230564762920835
2023-01-01 04:31:00,17.436056379200885,58.29707340326502
2023-01-01 04:32:00,17.4741078668121,58.19575373399373
2023-01-01 04:33:00,17.48661806415325,58.1844379734464
2023-01-01 04:34:00,17.438018895019244,58.17461449434719
2023-01-01 04:35:00,17.537182584113594,58.192047205377605
2023-01-01 04:36:00,17.536225239309598,58.10425158811703
2023-01-01 04:37:00,17.54581015064418,58.084257431606574
2023-01-01 04:38:00,17.51462825371378,58.14105570057882
2023-01-01 04:39:00,17.471868885506648,58.190790406792296
2023-01-01 04:40:00,17.514233618200237,58.133454390747
2023-01-01 04:41:00,17.491382825001562,57.981964774021044
2023-01-01 04:42:00,17.504745460367467,57.95962141542689
2023-01-01 04:43:00,17.511041873801986,58.01812831316722
2023-01-01 04:44:00,17.56562750119147,57.7567078997189
2023-01-01 04:45:00,17.494626781620415,57.92573161368687
2023-01-01 04:46:00,17.473380149771106,57.861868295731675
2023-01-01 04:47:00,17.445960635665884,58.00055863665594
2023-01-01 04:48:00,17.55572400037784,57.85556295609049
2023-01-01 04:49:00,17.521537997823163,57.87756132381688
2023-01-01 04:50:00,17.47596649623996,57.82552234004362
2023-01-01 04:51:00,17.475671059197214,57.76135668820044
2023-01-01 04:52:00,17.53074025310191,57.68445149072675
2023-01-01 04:53:00,17.464761977417503,57.674953732885115
2023-01-01 04:54:00,17.537739699954003,57.707438161511924
2023-01-01 04:55:00,17.499561148538792,57.7478766391695
2023-01-01 04:56:00,17.476342078201768,57.73925426691586
2023-01-01 04:57:00,17.433591022188015,57.755866482024864
2023-01-01 04:58:00,17.55078620614289,57.66857774239796
2023-01-01 04:59:00,17.472240309297398,57.643163449732405
2023-01-01 05:00:00,18.72213393789097,57.55750512312425
2023-01-01 05:01:00,18.780853068287318,57.4016743821367
2023-01-01 05:02:00,18.676738376588055,57.41097875830082
2023-01-01 05:03:00,18.601696324850856,57.46429398158253
2023-01-01 05:04:00,18.636880209532315,57.61972865871859
2023-01-01 05:05:00,18.675513698330267,57.36233270029994
2023-01-01 05:06:00,18.66312647269033,57.341898161220335
2023-01-01 05:07:00,18.693169791494725,57.45986219672388
2023-01-01 05:08:00,18.78724011563181,57.35929578789537
2023-01-01 05:09:00,18.666717460768695,57.40548773641425
2023-01-01 05:10:00,18.723945004706923,57.422905272197475
2023-01-01 05:11:00,18.69790461012475,57.347385053375746
2023-01-01 05:12:00,18.635693205462328,57.258030114558146
2023-01-01 05:13:00,18.68145425628884,57.25035437808501
2023-01-01 05:14:00,18.676889931262895,57.14821257740656
2023-01-01 05:15:00,18.778851362067453,57.277127831671386
2023-01-01 05:16:00,18.796117927924524,57.299088405515825
2023-01-01 05:17:00,18.779828779754983,57.08756396600126
2023-01-01 05:18:00,18.796307757368545,57.15674386305593
2023-01-01 05:19:00,18.74281452666502,57.03791209181467
2023-01-01 05:20:00,18.746842440887168,57.306733200933905
2023-01-01 05:21:00,18.70013546723768,57.1858787351156
2023-01-01 05:22:00,18.698196973897034,57.09360112116028
2023-01-01 05:23:00,18.631475960032255,56.9615367994929
2023-01-01 05:24:00,18.733135054390818,57.11352661526136
2023-01-01 05:25:00,18.73350476658381,56.954880596142836
2023-01-01 05:26:00,18.632777504045155,56.926808232863834
2023-01-01 05:27:00,18.66318392612183,56.87270600390684
2023-01-01 05:28:00,18.65986452351032,56.89705887619284
2023-01-01 05:29:00,18.68070434764417,56.83882561089467
2023-01-01 05:30:00,18.70817677213436,56.95792135970194
2023-01-01 05:31:00,18.69160891779619,56.74890230552466
2023-01-01 05:32:00,18.76491908162932,56.91850573700992
2023-01-01 05:33:00,18.698387498091527,56.81060098920792
2023-01-01 05:34:00,18.717178249946237,56.82428791844628
2023-01-01 05:35:00,18.667644501632427,56.81839443517338
2023-01-01 05:36:00,18.680145601859838,56.86314452612985
2023-01-01 05:37:00,18.6815192526245,56.7113441570669
2023-01-01 05:38:00,18.674173138427758,56.78466257450874
2023-01-01 05:39:00,18.643157994611872,56.62878644315011
2023-01-01 05:40:00,18.68433159425639,56.59151613341432
2023-01-01 05:41:00,18.70093839760452,56.675799726855786
2023-01-01 05:42:00,18.740026746476005,56.70463133725145
2023-01-01 05:43:00,18.73516928707996,56.6931962496736
2023-01-01 05:44:00,18.68577551005886,56.57203292701408
2023-01-01 05:45:00,18.68868890294586,56.60689828184916
2023-01-01 05:46:00,18.67257662836329,56.52409375479823
2023-01-01 05:47:00,18.692136163076327,56.62207049982297
2023-01-01 05:48:00,18.639919854717608,56.466268878425616
2023-01-01 05:49:00,18.685753216576526,56.48545076946044
2023-01-01 05:50:00,18.660446715034137,56.45069740302793
2023-01-01 05:51:00,18.68114924999757,56.402107433673336
2023-01-01 05:52:00,18.74294341793631,56.308423246667836
2023-01-01 05:53:00,18.670435990108626,56.52030080858106
2023-01-01 05:54:00,18.720190711284864,56.384525071050554
2023-01-01 05:55:00,18.683869407623664,56.21027651605189
2023-01-01 05:56:00,18.734187569507707,56.38641447972511
2023-01-01 05:57:00,18.728788111603205,56.123930854699104
2023-01-01 05:58:00,18.72087521675235,56.12885738712716
2023-01-01 05:59:00,18.652194672163947,56.24728868360544
2023-01-01 06:00:00,19.955782422422658,53.005548087332876
2023-01-01 06:01:00,20.033538687868017,52.42124141094131
2023-01-01 06:02:00,20.025370884550572,58.69711266397712
2023-01-01 06:03:00,20.001875588119614,65.14456216691988
2023-01-01 06:04:00,19.941868044142584,69.90011138042802
2023-01-01 06:05:00,19.99522339082831,71.66167455954366
2023-01-01 06:06:00,20.000371574466865,67.5456585266188
2023-01-01 06:07:00,19.992112642000045,62.03102961053798
2023-01-01 06:08:00,20.001690791818127,56.35857340277741
2023-01-01 06:09:00,20.038150448420254,51.136166232871595
2023-01-01 06:10:00,20.09276633624269,54.399558285922744
2023-01-01 06:11:00,20.003651049019016,60.447054859370105
2023-01-01 06:12:00,20.007091677311237,67.16364267556303
2023-01-01 06:13:00,20.119501203676872,71.25380813266422
2023-01-01 06:14:00,20.077814566506433,70.97879103963669
2023-01-01 06:15:00,19.99262603655391,67.25257235586211
2023-01-01 06:16:00,19.987506929934625,61.80153222852857
2023-01-01 06:17:00,19.983823971941945,56.181446017558414
2023-01-01 06:18:00,20.02637036469785,50.827900342916905
2023-01-01 06:19:00,19.963924906726945,54.10651940116848
2023-01-01 06:20:00,19.99406666821658,60.58500468604419
2023-01-01 06:21:00,19.98131462382386,66.6236936919203
2023-01-01 06:22:00,20.15565567765377,70.78475224926639
2023-01-01 06:23:00,19.953196380092958,70.5436481754936
2023-01-01 06:24:00,20.001259452014516,66.94676622653587
2023-01-01 06:25:00,19.901427726446304,61.495168200205946
2023-01-01 06:26:00,20.019497483090042,55.934985397497655
2023-01-01 06:27:00,19.938947095348762,51.227222286104904
2023-01-01 06:28:00,19.97316962594449,55.692095197569536
2023-01-01 06:29:00,20.000861040386457,62.03663438125144
2023-01-01 06:30:00,19.96389132366806,68.62950607463507
2023-01-01 06:32:00,20.078393280364747,69.34558201501132
2023-01-01 06:33:00,20.001021118673826,64.75756333498812
2023-01-01 06:34:00,19.960954044566293,59.19217739166368
2023-01-01 06:35:00,20.042719965292097,53.63754729354984
2023-01-01 06:36:00,20.00071108168265,51.398744897737934
2023-01-01 06:37:00,19.973855457561942,57.615170642393274
2023-01-01 06:38:00,20.01570838139892,63.77207416420982
2023-01-01 06:39:00,20.047082325800915,69.19635394006723
2023-01-01 06:40:00,19.940743864611907,71.45567701396838
2023-01-01 06:41:00,20.039713389223515,68.09508901285713
2023-01-01 06:42:00,19.967887034455373,62.6154930192095
2023-01-01 06:43:00,20.00895026871403,56.926818903231066
2023-01-01 06:44:00,20.014911255407288,51.320523732725796
2023-01-01 06:45:00,19.938809017419263,52.82860499950865
2023-01-01 06:46:00,19.969900407841724,59.1450369005806
2023-01-01 06:47:00,19.95571535326471,65.6055273976125
2023-01-01 06:48:00,20.029919600153207,69.65872197310853
2023-01-01 06:49:00,20.049024929998083,71.07425305369884
2023-01-01 06:50:00,19.967235070692404,67.41238776812318
2023-01-01 06:51:00,19.992317512635342,62.27867566033034
2023-01-01 06:52:00,20.035047162515625,56.81880942224694
2023-01-01 06:53:00,20.031630995521798,52.14551510730959
2023-01-01 06:55:00,19.976905602081757,62.15760432507791
2023-01-01 06:56:00,19.915895820759054,67.40290100470058
2023-01-01 06:57:00,20.05284175362808,73.42141429011036
2023-01-01 06:58:00,20.00884283970794,70.67433843209596
2023-01-01 06:59:00,19.89448223138722,64.85848056568435
2023-01-01 07:00:00,21.31207884250988,60.10780783806914
2023-01-01 07:01:00,21.32756988757709,54.30582995043128
2023-01-01 07:02:00,21.149485827943735,50.805126500388745
2023-01-01 07:04:00,21.240058458543384,62.86303305220816
2023-01-01 07:05:00,21.233600090409595,69.04530940462801
2023-01-01 07:06:00,21.36064146864598,73.63506003011958
2023-01-01 07:07:00,21.22425420910603,69.06304103212989
2023-01-01 07:08:00,21.29311093069234,63.418713543707845
2023-01-01 07:09:00,21.286626761221132,57.82048796247751
2023-01-01 07:10:00,21.281793137156388,52.41146733381095
2023-01-01 07:11:00,21.34769659469991,52.029083636645595
2023-01-01 07:12:00,21.325611630578145,58.147115838127355
2023-01-01 07:13:00,21.29678805599865,64.54944644220127
2023-01-01 07:14:00,21.28588406891568,70.9360586421012
2023-01-01 07:15:00,21.232430850721286,73.9336035315717
2023-01-01 07:16:00,21.20466321533811,68.78508177930489
2023-01-01 07:17:00,21.350442846902343,63.47095481183508
2023-01-01 07:18:00,21.255908822590147,57.68188467910476
2023-01-01 07:19:00,21.254130534310292,52.08587636715609
2023-01-01 07:20:00,21.26789832987306,53.23717929033854
2023-01-01 07:21:00,21.26901575806665,60.16943728008606
2023-01-01 07:22:00,21.29656173173936,66.2031834317812
2023-01-01 07:23:00,21.24133021096546,72.67899937693294
2023-01-01 07:24:00,21.321662250397647,72.10289198434968
2023-01-01 07:25:00,21.35666374656925,66.56793002962816
2023-01-01 07:26:00,21.236720783609417,60.947226409049385
2023-01-01 07:27:00,21.28007067438565,55.41328379640518
2023-01-01 07:28:00,21.240517761309285,51.06866401892408
2023-01-01 07:29:00,21.382720237306167,55.409917295902886
2023-01-01 07:30:00,21.325912170240887,61.847781511497374
2023-01-01 07:31:00,21.26190453593818,68.02951500581885
2023-01-01 07:32:00,21.243728122607138,73.91891385020716
2023-01-01 07:33:00,21.261163400908522,71.27418892404015
2023-01-01 07:34:00,21.46057400743816,65.78964188229237
2023-01-01 07:35:00,21.265988652196313,60.79255145019397
2023-01-01 07:36:00,21.272998592111982,55.24872595936623
2023-01-01 07:37:00,21.227274253205998,51.11296968500259
2023-01-01 07:39:00,21.307369890038295,61.85198530961335
2023-01-01 07:40:00,21.252046119072666,68.0127729069214
2023-01-01 07:41:00,21.283745705379904,73.95043364477807
2023-01-01 07:42:00,21.23560364366291,71.72928925630733
2023-01-01 07:43:00,21.30761861756441,66.34317889007777
2023-01-01 07:44:00,21.295570698133528,60.425614734173394
2023-01-01 07:45:00,21.345197059836092,54.845320433171196
2023-01-01 07:46:00,21.451178138004128,51.26993816534407
2023-01-01 07:47:00,21.32498241143577,59.38197318254809
2023-01-01 07:48:00,21.236618353855118,63.18306963661292
2023-01-01 07:49:00,21.316138014719222,69.75833288151445
2023-01-01 07:50:00,21.26824154389937,73.56855918006315
2023-01-01 07:51:00,21.41692159293508,69.22079668727959
2023-01-01 07:52:00,21.252067055424167,63.62636357866549
2023-01-01 07:53:00,21.34458381762937,58.44298485302276
2023-01-01 07:54:00,21.268548109889082,53.21616943711052
2023-01-01 07:56:00,21.299839614417273,60.59625760589543
2023-01-01 07:57:00,21.314724822981077,65.04911889543588
2023-01-01 07:58:00,21.269873962268914,71.39308390263716
2023-01-01 07:59:00,21.29034884245266,73.10719323128177
2023-01-01 08:00:00,22.525148571301738,66.86043780792019
2023-01-01 08:01:00,22.53671782702308,61.765590584137435
2023-01-01 08:02:00,22.50531569172017,56.08443089047281
2023-01-01 08:03:00,22.48141307314883,51.94958835471051
2023-01-01 08:05:00,22.60480950646789,61.948514895631526
2023-01-01 08:06:00,22.51830694534172,66.5426361587146
2023-01-01 08:07:00,22.475973733436245,73.117842154732
2023-01-01 08:08:00,22.467226678866265,72.86099823832416
2023-01-01 08:09:00,22.584267645445696,66.820810961884
2023-01-01 08:10:00,22.457707735165673,61.41486500127767
2023-01-01 08:11:00,22.453959318594965,55.80558222533275
2023-01-01 08:12:00,22.443115950499205,51.96611748097308
2023-01-01 08:14:00,22.553430840882474,62.06679342261729
2023-01-01 08:15:00,22.49826907401327,68.41175492014635
2023-01-01 08:16:00,22.455445652563736,73.7717634361919
2023-01-01 08:17:00,22.55922009528143,70.24537942333792
2023-01-01 08:18:00,22.503002868888387,62.609319093313744
2023-01-01 08:19:00,22.503172278618436,59.168145902441864
2023-01-01 08:20:00,22.46397083713262,53.717725101545135
2023-01-01 08:23:00,22.626639226828377,63.818800009486864
2023-01-01 08:24:00,22.52246407544594,70.14560675804152
2023-01-01 08:25:00,22.507626896365508,73.22548566167707
2023-01-01 08:26:00,22.549649485356763,67.954720638534
2023-01-01 08:27:00,22.477225819684183,62.50874578477144
2023-01-01 08:28:00,22.456023225916553,56.92685452859683
2023-01-01 08:29:00,22.532562236004583,51.37544047466263
2023-01-01 08:30:00,22.4095004467944,51.43996227836663
2023-01-01 08:31:00,22.40159105340637,60.39990509386618
2023-01-01 08:32:00,22.575501689613432,65.65962321345573
2023-01-01 08:33:00,22.486413517333805,72.13604980761893
2023-01-01 08:34:00,22.452190638204783,73.34858793839756
2023-01-01 08:35:00,22.49203471164475,67.85089281795986
2023-01-01 08:36:00,22.52130230627586,62.30069764588561
2023-01-01 08:37:00,22.476705078507326,56.764725505059396
2023-01-01 08:38:00,22.484319359415995,51.83118316949729
2023-01-01 08:39:00,22.33209645135256,57.161316919795865
2023-01-01 08:40:00,22.557274028304523,62.63429523913828
2023-01-01 08:41:00,22.478062567831184,67.36418717124114
2023-01-01 08:42:00,22.514061458872266,73.52407716237595
2023-01-01 08:43:00,22.539276308148093,71.15707289771937
2023-01-01 08:44:00,22.5718486645471,65.5866800170357
2023-01-01 08:45:00,22.521452136363724,60.139089770723096
2023-01-01 08:46:00,22.508191280017105,54.391472099569704
2023-01-01 08:47:00,22.5407155599504,50.90650799732956
2023-01-01 08:48:00,22.59354662648595,54.979792925835675
2023-01-01 08:49:00,22.520857444042612,63.22527448477233
2023-01-01 08:50:00,22.499516825044314,69.20296926281752
2023-01-01 08:51:00,22.53921753553108,74.54027825194342
2023-01-01 08:52:00,22.48846491178437,70.44625155490769
2023-01-01 08:53:00,22.371252274493003,65.12732245469246
2023-01-01 08:54:00,22.50749639957712,59.79318038900059
2023-01-01 08:55:00,22.5422362756814,54.31382379244028
2023-01-01 08:56:00,22.483462506069,51.17581760317112
2023-01-01 08:58:00,22.514170857238536,62.485554674805506
2023-01-01 08:59:00,22.494825064423935,68.93338418722085
2023-01-01 09:00:00,23.46466257796053,75.09974184481091
2023-01-01 09:04:00,23.402423587419246,75.08809640609692
2023-01-01 09:05:00,23.48195095893162,75.36435309135142
2023-01-01 09:06:00,23.530720129761466,75.432368710078
2023-01-01 09:07:00,23.552692777277812,75.24890340558177
2023-01-01 09:08:00,23.57066936887415,75.3706158570064
2023-01-01 09:09:00,23.653129490091185,75.33129487383049
2023-01-01 09:12:00,23.53772912295227,74.76933007837586
2023-01-01 09:13:00,23.617213281405583,74.98919420890972
2023-01-01 09:14:00,23.486101629882214,75.0004552691011
